gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
657007788	8f79c802-a58c-447f-99aa-1d6a0790825a	dc3dcb21-1ed3-11e3-bfac-90b11c41863e	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne	(Jordan, 1877)	US	Dry Creek, 2.6 miles South of Dowelltown	Tennessee	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	35.977669	-85.925255							1967-04-03T00:00:00	3	4	1967	2382287	2382287	PRESERVED_SPECIMEN	KU	KUI	16368				CC_BY_4_0		Braasch, Marvin E; Kilgore, Delbert L			2023-04-19T12:08:40.636Z		COORDINATE_ROUNDED;RECORDED_DATE_INVALID;COLLECTION_MATCH_FUZZY
657005175	8f79c802-a58c-447f-99aa-1d6a0790825a	dc3072e8-1ed3-11e3-bfac-90b11c41863e	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne	(Jordan, 1877)	US	S Harpeth River, 4 miles above confluence with Harpeth River, 18 miles SW of Nashville	Tennessee	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	36.05062	-87.17817							1972-08-27T00:00:00	27	8	1972	2382287	2382287	PRESERVED_SPECIMEN	KU	KUI	14978				CC_BY_4_0		Triplett, James R			2023-04-19T12:08:53.762Z		COLLECTION_MATCH_FUZZY
656999120	8f79c802-a58c-447f-99aa-1d6a0790825a	dc00ead9-1ed3-11e3-bfac-90b11c41863e	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne	(Jordan, 1877)	US	Goose Creek, 3 miles SSW of Hillsdale on TN-10	Tennessee	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	36.414349	-86.101006							1966-04-08T00:00:00	8	4	1966	2382287	2382287	PRESERVED_SPECIMEN	KU	KUI	11671		Braasch, Marvin E		CC_BY_4_0		Braasch, Marvin E; Thomas, D L			2023-04-19T12:08:52.680Z		COORDINATE_ROUNDED;RECORDED_DATE_INVALID;COLLECTION_MATCH_FUZZY
656998828	8f79c802-a58c-447f-99aa-1d6a0790825a	dbfd8095-1ed3-11e3-bfac-90b11c41863e	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne	(Jordan, 1877)	US	W Fork Obey River, 5 miles West of Alpine, on TN-52	Tennessee	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	36.39469	-85.30667							1966-04-04T00:00:00	4	4	1966	2382287	2382287	PRESERVED_SPECIMEN	KU	KUI	11516		Braasch, Marvin E		CC_BY_4_0		Braasch, Marvin E; Thomas, D L			2023-04-19T12:08:52.087Z		COLLECTION_MATCH_FUZZY
656997307	8f79c802-a58c-447f-99aa-1d6a0790825a	dbf523ea-1ed3-11e3-bfac-90b11c41863e	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne	(Jordan, 1877)	US	Donaldson Creek, 4.5 miles South of Canton at Juction of KY-64 and Donalson Road	Kentucky	PRESENT		b554c320-0560-11d8-b851-b8a03c50a862	36.749348	-87.904259							1965-11-27T00:00:00	27	11	1965	2382287	2382287	PRESERVED_SPECIMEN	KU	KUI	10725		Braasch, Marvin E		CC_BY_4_0		Braasch, Marvin E			2023-04-19T12:08:48.180Z		COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY
624230325	eccf4b09-f0c8-462d-a48c-41a7ce36815a	0ACEE295-7225-4D97-8988-22B48E64E982	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Ca 1 mi S of St HWY 100 and 2.3 mi W of Old Hickory Blvd in Edwin Warner Park	Tennessee	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	36.05049	-86.90932							1962-06-26T00:00:00	26	6	1962	2382287	2382287	PRESERVED_SPECIMEN	UF	Fish	210687				CC_BY_NC_4_0		Courtenay, Jr., Walter; Courtenay, F			2023-05-01T04:06:21.612Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
624230316	eccf4b09-f0c8-462d-a48c-41a7ce36815a	44DA6D71-8425-4C01-BA36-C61B0DCA7A90	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Little Harpeth River in riffles ca 1 mi S of St HWY 100 and 2.6 mi W of Old Hickory Blvd in Edwin Warner Park	Tennessee	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	36.05045	-86.90877							1962-06-26T00:00:00	26	6	1962	2382287	2382287	PRESERVED_SPECIMEN	UF	Fish	210678				CC_BY_NC_4_0		Courtenay, Jr., Walter; Courtenay, F			2023-05-01T04:06:25.336Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
4093497399	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:1142?seid=5883977	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Dry Fork Creek, 1084 Tulip Grove Road, 200 m S of Old Lebanon Dirt Rd., 8 mi NE of Nashville	Tennessee	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	36.18268	-86.594965	90.0						2011-02-02T00:00:00	2	2	2011	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:1142		Matt Wagner	2011-02-02T00:00:00	CC_BY_NC_4_0		Collector(s): Matt Wagner, Mark Hoger			2023-04-28T17:44:31.755Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093494675	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:4455?seid=5887247	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Unknown Creek, 4 mi S Bransford	Tennessee	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	36.44199	-86.2667	5925.0						1979-05-05T00:00:00	5	5	1979	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:4455		unknown	1979-05-05T00:00:00	CC_BY_NC_4_0		Collector(s): Marvin E. Braasch, Tom Keevin			2023-04-28T17:44:31.486Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093494441	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:4452?seid=5887244	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Buffalo River at mouth of Grinders Creek, about 6 mi S Hohenwald	Tennessee	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	35.463135	-87.535205	34.0						1981-07-31T00:00:00	31	7	1981	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:4452		unknown	1981-07-31T00:00:00	CC_BY_NC_4_0		Collector(s): Tom Shepard			2023-04-28T17:44:31.408Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093492922	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:4576?seid=5887292	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Red River at John Cain Farm, 9.92 km WSW of Adairville center (by air)	Kentucky	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	36.654556	-86.962917							2016-09-24T00:00:00	24	9	2016	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:4576		Zac Wolf	2016-09-24T00:00:00	CC_BY_NC_4_0		Collector(s): Matt Thomas, Stephanie L. Brandt			2023-04-28T17:44:31.238Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093492714	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:5857?seid=5888609	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Lascasses, TN-96 at East Fork Stones River crossing	Tennessee	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	35.92156	-86.304587							2016-08-11T00:00:00	11	8	2016	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:5857		Jessica Grady	2016-08-11T00:00:00	CC_BY_NC_4_0		Collector(s): Josh Stonecipher			2023-04-28T17:44:31.166Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093492610	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:2373?seid=5885205	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	at town of Shining Rock, Hwy 56 bridge crossing	Tennessee	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	35.9104	-85.8197							1951-07-08T00:00:00	8	7	1951	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:2373		unknown	1951-07-08T00:00:00	CC_BY_NC_4_0		Collector(s): Eugene W. Whitney			2023-04-28T17:44:31.113Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093490946	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:4254?seid=5887039	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Brush Creek (joins Hickman Creek and drains to Caney Fork River)	Tennessee	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	36.116412	-86.028145	3881.0						1978-09-29T00:00:00	29	9	1978	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:4254		unknown	1978-09-29T00:00:00	CC_BY_NC_4_0		Collector(s): Brooks M. Burr, Richard L. Mayden, Larry M. Page			2023-04-28T17:44:30.877Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093489252	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:900?seid=5883760	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Dry Creek to Smith Fork, junction of Old Mill Rd. and Dry Creek Rd., 5.06 mi N of Smithville	Tennessee	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	35.943553	-85.906936	90.0						2010-08-08T00:00:00	8	8	2010	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:900		Matt Wagner	2010-08-08T00:00:00	CC_BY_NC_4_0		Collector(s): Rebecca E. Blanton, John Johansen			2023-04-28T17:44:30.637Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093488922	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:1165?seid=5884009	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Eaton Creek, 100 m S of Eaton Creek and Rambling Brook Rd. 5 mi NW of Nashville	Tennessee	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	36.222047	-86.865567	90.0						2011-03-17T00:00:00	17	3	2011	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:1165		Matt Wagner	2011-03-17T00:00:00	CC_BY_NC_4_0		Collector(s): Matt Wagner, Mark Hoger, Andy S. Riggs			2023-04-28T17:44:30.457Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093488511	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:5736?seid=5888504	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Red River at Department of Transportation, Tennessee State Line Rd.	Kentucky	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	36.67625	-86.95419							2013-09-25T00:00:00	25	9	2013	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:5736		Shawn Settle	2013-09-25T00:00:00	CC_BY_NC_4_0		Collector(s): Matt Thomas, Stephanie L. Brandt, Zac Wolf			2023-04-28T17:44:30.313Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093487165	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:1154?seid=5883998	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Marshall Creek, 100 m W of Marshall Creek Rd. on 96, in Auburntown	Tennessee	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	35.950993	-86.102761	200.0						2011-03-02T00:00:00	2	3	2011	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:1154		Matt Wagner	2011-03-02T00:00:00	CC_BY_NC_4_0		Collector(s): Matt Wagner, Mark Hoger			2023-04-28T17:44:30.192Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093487152	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:6122?seid=5888874	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Red River at Kentucky, Tennessee state line	Kentucky	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	36.64503	-86.9822							2014-09-23T00:00:00	23	9	2014	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:6122		Shawn Settle	2014-09-23T00:00:00	CC_BY_NC_4_0		Collector(s): Matt Thomas, Stephanie L. Brandt, Rebecca E. Blanton, Zac Wolf			2023-04-28T17:44:30.169Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093486915	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:6153?seid=5888904	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Red River off Johnson-Minnicks Rd.	Kentucky	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	36.672	-86.71979							2014-09-24T00:00:00	24	9	2014	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:6153		Zac Wolf	2014-09-24T00:00:00	CC_BY_NC_4_0		Collector(s): Matt Thomas, Stephanie L. Brandt			2023-04-28T17:44:30.091Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093486843	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:1150?seid=5883993	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	McCrory Creek, Hurt Drive and Elm Hill Pike, 5 mi E of Nashville	Tennessee	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	36.14446	-86.65705	90.0						2011-02-23T00:00:00	23	2	2011	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:1150		Matt Wagner	2011-02-23T00:00:00	CC_BY_NC_4_0		Collector(s): Matt Wagner, Mark Hoger			2023-04-28T17:44:30.052Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093486822	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:881?seid=5883741	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Miller Creek at intersection of Ed Ross Rd. and West Maxey Rd. 5 mi W of Springfield	Tennessee	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	36.487852	-87.039553	90.0						1995-05-12T00:00:00	12	5	1995	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:881		Matt Wagner	1995-05-12T00:00:00	CC_BY_NC_4_0		Collector(s): Jenny J. Kinsey			2023-04-28T17:44:30.039Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093486779	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:668?seid=5883521	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Beech Creek on U.S. 70 (=Hwy. 26), 1 mi W of Waterton	Tennessee	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	36.095746	-86.15357	90.0						2010-10-18T00:00:00	18	10	2010	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:668		Matt Wagner	2010-10-18T00:00:00	CC_BY_NC_4_0		Collector(s): Matt Wagner			2023-04-28T17:44:30.072Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093484969	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:1144?seid=5883988	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Stoners Creek and Scotts Creek Confluence, 100 m S of Scotts Creek Parkway on Tulip Grove Rd., 8 mi NE of Nashville	Tennessee	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	36.201776	-86.591579	90.0						2011-02-02T00:00:00	2	2	2011	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:1144		Matt Wagner	2011-02-02T00:00:00	CC_BY_NC_4_0		Collector(s): Matt Wagner, Mark Hoger			2023-04-28T17:44:29.599Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4093484364	caff29b9-5038-40ae-b373-b454cc89be19	http://arctos.database.museum/guid/APSU:Fish:671?seid=5883535	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Saunders Fork on Rte. 267 and 96, 10 mi N of Woodbury	Tennessee	PRESENT		625626e5-5d78-4a12-9d06-308b6a48dea0	35.976956	-86.070569	918.0						2010-10-18T00:00:00	18	10	2010	2382287	2382287	PRESERVED_SPECIMEN	APSU	Fish	APSU:Fish:671		Matt Wagner	2010-10-18T00:00:00	CC_BY_NC_4_0		Collector(s): Matt Wagner			2023-04-28T17:44:29.155Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE
4076001626	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/153239161	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US		Tennessee	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.857518	-86.719225	47.0						2023-04-02T13:12:00	2	4	2023	2382287	2382287	HUMAN_OBSERVATION	iNaturalist	Observations	153239161		Robert Lamb	2023-04-03T19:37:34	CC_BY_NC_4_0	Alaina Krakowiak	Alaina Krakowiak			2023-04-27T11:07:55.159Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4071218730	6a901195-ee9a-43ad-a43d-9095fd2aab0c	urn:catalog:SLU:Ichthyology:7085	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Fatty Bread Branch, tributary to Barton Creek, off Rock Springs Rd. about 18 mi. N of Dickson	Tennessee	PRESENT		4200d851-2340-4411-bda9-126613424633	36.278633	-87.317317							2010-08-04T00:00:00	4	8	2010	2382287	2382287	PRESERVED_SPECIMEN	SLU	Ichthyology	7085				CC0_1_0		R. B. Johansen;  J. W. Johansen;  K. R. Piller;  M. Hayes;  N. Parker			2023-04-03T18:36:42.924Z		COORDINATE_ROUNDED;GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4071217367	6a901195-ee9a-43ad-a43d-9095fd2aab0c	urn:catalog:SLU:Ichthyology:3783	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US	Goose Creek at Hwy. 10, 0.4mi. West of intersection of Hwy.'s 10 & 25	Tennessee	PRESENT		4200d851-2340-4411-bda9-126613424633	36.388412	-86.124987							1987-02-07T00:00:00	7	2	1987	2382287	2382287	PRESERVED_SPECIMEN	SLU	Ichthyology	3783				CC0_1_0		A. Doucette			2023-04-03T18:36:42.460Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
4046551797	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/149443477	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US		Tennessee	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.263502	-86.854856							2023-02-22T11:50:05	22	2	2023	2382287	2382287	HUMAN_OBSERVATION	iNaturalist	Observations	149443477		River Watson	2023-02-23T00:50:42	CC_BY_NC_4_0	River Watson	River Watson			2023-04-27T11:19:11.984Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4036863551	d8cd16ba-bb74-4420-821e-083f2bac17c2	JF497675	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			UT 91.7285; YFTC 6255				CC_BY_4_0					2023-04-29T12:31:06.238Z		
4036849554	d8cd16ba-bb74-4420-821e-083f2bac17c2	JF497552	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			YPM 18511; YFTC 7219				CC_BY_4_0					2023-04-29T12:31:41.402Z		
4023992662	d8cd16ba-bb74-4420-821e-083f2bac17c2	JF497665	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			UT 91.6565; YFTC 2404				CC_BY_4_0					2023-04-29T12:31:31.904Z		
4017190751	d8cd16ba-bb74-4420-821e-083f2bac17c2	JF497677	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			YPM 17539; YFTC 9404				CC_BY_4_0					2023-04-29T12:31:06.432Z		
4017190750	d8cd16ba-bb74-4420-821e-083f2bac17c2	JF497666	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			UT 91.6866; YFTC 4897				CC_BY_4_0					2023-04-29T12:31:36.438Z		
4017126752	d8cd16ba-bb74-4420-821e-083f2bac17c2	JF497670	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			UT 91.7133; YFTC 5784				CC_BY_4_0					2023-04-29T12:31:06.229Z		
4017119850	d8cd16ba-bb74-4420-821e-083f2bac17c2	JF497668	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			UT 91.7097; YFTC 5693				CC_BY_4_0					2023-04-29T12:31:37.025Z		
3968846631	d8cd16ba-bb74-4420-821e-083f2bac17c2	JF497537	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne	atripinne	SUBSPECIES	Etheostoma simoterum atripinne (Jordan, 1877)	Etheostoma simoterum atripinne					PRESENT		ada9d123-ddb4-467d-8891-806ea8d94230													4284750	2382287	PRESERVED_SPECIMEN			YPM 19987; YFTC 11906				CC_BY_4_0					2023-04-29T12:31:37.665Z		
3961340467	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/118434753	Animalia	Chordata		Perciformes	Percidae	Etheostoma	Etheostoma atripinne		SPECIES	Etheostoma atripinne (Jordan, 1877)	Etheostoma atripinne		US		Tennessee	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.850885	-86.407025	4.0						2022-05-20T12:06:12	20	5	2022	2382287	2382287	HUMAN_OBSERVATION	iNaturalist	Observations	118434753		Jared Gorrell	2022-09-08T22:12:51	CC_BY_NC_4_0	opossumqueen	opossumqueen			2023-04-27T11:05:16.345Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
